Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGR,504, ,001,"MICROFAB TECH","Foulds, Ian",6,89.83,3.87,94,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
UBCO,2016,W,ENGR,504, ,002,"MICROFAB TECH","Foulds, Ian",4,95.75,1.5,97,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UBCO,2016,W,ENGR,504, ,OVERALL,"MICROFAB TECH"," ",10,92.2,4.29,97,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7
UBCO,2016,W,ENGR,506, ,001,"MEMS","Foulds, Ian",17,86.88,5.31,96,79,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6
UBCO,2016,W,ENGR,506, ,OVERALL,"MEMS"," ",17,86.88,5.31,96,79,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6
UBCO,2016,W,ENGR,521, ,001,"PB TRNST PLN DSN","Idris, Ahmed",6,70.6,6.15,76,60,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
UBCO,2016,W,ENGR,521, ,OVERALL,"PB TRNST PLN DSN"," ",6,70.6,6.15,76,60,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
UBCO,2016,W,ENGR,523, ,001,"SEISM DSGN BLDGS","Alam, Shahria",19,89.61,4.15,97,80,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11
UBCO,2016,W,ENGR,523, ,OVERALL,"SEISM DSGN BLDGS"," ",19,89.61,4.15,97,80,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11
UBCO,2016,W,ENGR,526, ,001,"MLT-SNS DATA FUS","Liu, Zheng",11,93.2,4.21,100,86,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
UBCO,2016,W,ENGR,526, ,OVERALL,"MLT-SNS DATA FUS"," ",11,93.2,4.21,100,86,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
UBCO,2016,W,ENGR,529, ,001,"REHAB CNCRTE STR","Rteil, Ahmad",6,66.17,11.99,87,50,6,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0
UBCO,2016,W,ENGR,529, ,OVERALL,"REHAB CNCRTE STR"," ",6,66.17,11.99,87,50,6,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0
UBCO,2016,W,ENGR,533, ,001,"CNSTR ENG & MGMT","Hewage, Kasun",15,79.79,7.79,91,68,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,3
UBCO,2016,W,ENGR,533, ,OVERALL,"CNSTR ENG & MGMT"," ",15,79.79,7.79,91,68,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,3
UBCO,2016,W,ENGR,536, ,001,"SUST LAND USE","Idris, Ahmed",11,77.18,15.23,98,50,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2,3
UBCO,2016,W,ENGR,536, ,OVERALL,"SUST LAND USE"," ",11,77.18,15.23,98,50,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2,3
UBCO,2016,W,ENGR,546, ,001,"BIOL TRTMT PRCSS","Eskicioglu, Cigdem",4,70.25,11.3,81,55,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
UBCO,2016,W,ENGR,546, ,OVERALL,"BIOL TRTMT PRCSS"," ",4,70.25,11.3,81,55,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
UBCO,2016,W,ENGR,549, ,001,"ENVR RISK ANLYS","Sadiq, Rehan",26,85.08,6.11,95,71,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,10,5
UBCO,2016,W,ENGR,549, ,OVERALL,"ENVR RISK ANLYS"," ",26,85.08,6.11,95,71,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,10,5
UBCO,2016,W,ENGR,550, ,201,"RNDM PRCSSES","Cheng, Julian",7,81.14,5.9,88,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0
UBCO,2016,W,ENGR,550, ,OVERALL,"RNDM PRCSSES"," ",7,81.14,5.9,88,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0
UBCO,2016,W,ENGR,560, ,101,"PBTY & RP ENGRS","Cheng, Julian",6,80.17,11.46,96,61,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1
UBCO,2016,W,ENGR,560, ,OVERALL,"PBTY & RP ENGRS"," ",6,80.17,11.46,96,61,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1
UBCO,2016,W,ENGR,565, ,201,"WIRELESS COMMUNI","Hossain, Md",7,88.29,6.13,96,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
UBCO,2016,W,ENGR,565, ,OVERALL,"WIRELESS COMMUNI"," ",7,88.29,6.13,96,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
UBCO,2016,W,ENGR,566, ,201,"ADV COMM NETWRKS","Feng, Chen",14,90.07,2.23,94,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
UBCO,2016,W,ENGR,566, ,OVERALL,"ADV COMM NETWRKS"," ",14,90.07,2.23,94,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
UBCO,2016,W,ENGR,568, ,001,"ADV DGTL SYS DSN","Elnaggar, Ayman",5,90.33,8.74,100,83,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
UBCO,2016,W,ENGR,568, ,OVERALL,"ADV DGTL SYS DSN"," ",5,90.33,8.74,100,83,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
UBCO,2016,W,ENGR,572, ,201,"FIBR OPT&PHOTONC","Born, Brandon B B",4,84.25,9.18,95,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
UBCO,2016,W,ENGR,572, ,OVERALL,"FIBR OPT&PHOTONC"," ",4,84.25,9.18,95,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
UBCO,2016,W,ENGR,580, ,101,"MDRN CONTROL","Najjaran, Homayoun",8,92.86,7.31,100,82,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
UBCO,2016,W,ENGR,580, ,OVERALL,"MDRN CONTROL"," ",9,92.86,7.31,100,82,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
UBCO,2016,W,ENGR,581, ,001,"MECHATRONICS","Seethaler, Rudolf",7,87.33,4.63,92,80,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
UBCO,2016,W,ENGR,581, ,OVERALL,"MECHATRONICS"," ",7,87.33,4.63,92,80,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
UBCO,2016,W,ENGR,583, ,001,"MULTIPHASE FLOWS","Li, Ri",10,87.8,2.66,92,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
UBCO,2016,W,ENGR,583, ,OVERALL,"MULTIPHASE FLOWS"," ",10,87.8,2.66,92,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
UBCO,2016,W,ENGR,584, ,101,"HEAT MASS TRNSFR","Li, Ri",9,86.56,7.65,98,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4
UBCO,2016,W,ENGR,584, ,OVERALL,"HEAT MASS TRNSFR"," ",9,86.56,7.65,98,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4
UBCO,2016,W,ENGR,587, ,201,"DGTL CONTROL","Cao, Yang",4,87.25,1.71,89,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
UBCO,2016,W,ENGR,587, ,OVERALL,"DGTL CONTROL"," ",4,87.25,1.71,89,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
UBCO,2016,W,ENGR,589, ,101,"MCRT OPT&DSG EXP","Sadeghzadeh Milani, Abbas",50,84.34,5.37,94,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,17,10
UBCO,2016,W,ENGR,589, ,OVERALL,"MCRT OPT&DSG EXP"," ",50,84.34,5.37,94,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,17,10
